distance,length,replicate,num_taxa,alpha,model,true_identity_mean,true_identity_min,true_identity_max,true_identity_std,true_gap_mean,true_aligned_length,mafft_identity_mean,mafft_identity_min,mafft_identity_max,mafft_identity_std,mafft_gap_mean,mafft_aligned_length,psa_identity_mean,psa_identity_min,psa_identity_max,psa_identity_std
1.0,100,99,32,1.0,LG+G4,0.7130431153947093,0.37209302325581395,0.9907407407407407,0.10305767851754868,0.3607742537313433,134,0.7009751476258012,0.37209302325581395,0.9907407407407407,0.10101210259045526,0.34110576923076924,130,0.6934133710006982,0.620253164556962,0.7840909090909091,0.04663088244677053
1.0,100,100,32,1.0,LG+G4,0.6166312815389245,0.25,0.9607843137254902,0.12301433044264695,0.5748663101604278,187,0.573857154852253,0.13333333333333333,0.9411764705882353,0.15751178774480987,0.4154411764705882,136,0.6298111349358982,0.45,0.9607843137254902,0.12816297742543287
1.0,300,1,32,1.0,LG+G4,0.6046118123572155,0.424,0.9893238434163701,0.1099161151009572,0.5937963649851632,674,0.574405480192326,0.39552238805970147,0.9893238434163701,0.12290491974003423,0.5171406525573192,567,0.5752527283549512,0.41566265060240964,0.8333333333333334,0.12710189268461322
1.0,300,2,32,1.0,LG+G4,0.6366195116634333,0.457286432160804,0.97165991902834,0.09838988694674279,0.6219178082191781,730,0.607843157077717,0.40718562874251496,0.97165991902834,0.10752669425286297,0.5632911392405062,632,0.5793620437032267,0.45789473684210524,0.7612359550561798,0.08400641053507645
1.0,300,3,32,1.0,LG+G4,0.5598970857605453,0.37777777777777777,0.9776119402985075,0.10450402249675163,0.6673412204234122,803,0.533057281925422,0.35514018691588783,0.9776119402985075,0.1123317538960777,0.5642332789559543,613,0.5234648312453213,0.37790697674418605,0.6507936507936508,0.07989910036131971
1.0,300,4,32,1.0,LG+G4,0.5309942883186783,0.2,0.9411764705882353,0.14562767575272248,0.665954415954416,702,0.47644993247865014,0.13157894736842105,0.9411764705882353,0.16330138732665717,0.5541825095057035,526,0.4625172766950307,0.2740740740740741,0.748062015503876,0.16902289772908774
1.0,300,5,32,1.0,LG+G4,0.5735818481938117,0.3877551020408163,0.9482758620689655,0.11159459553224209,0.6731487771739131,736,0.5585333500782006,0.3526570048309179,0.9482758620689655,0.11369207989547289,0.5618169398907104,549,0.5370713122401172,0.43564356435643564,0.7651515151515151,0.06841965184855597
1.0,300,6,32,1.0,LG+G4,0.5495828611831323,0.359375,0.9747899159663865,0.10912524668901502,0.7382911392405064,790,0.527419267776719,0.34523809523809523,0.9747899159663865,0.11643200626770857,0.639808362369338,574,0.5633301528757031,0.41935483870967744,0.9593023255813954,0.13331841074283093
1.0,300,7,32,1.0,LG+G4,0.6297516613674746,0.35384615384615387,0.9919354838709677,0.10076406020647094,0.6176675977653632,716,0.6112502616066782,0.323943661971831,0.9919354838709677,0.10797970605760136,0.5230836236933798,574,0.5894216099632631,0.41089108910891087,0.8793774319066148,0.13073265653982574
1.0,300,8,32,1.0,LG+G4,0.5977214568844558,0.34591194968553457,0.9961089494163424,0.10802338636894619,0.6938553370786517,890,0.5695622131777616,0.27884615384615385,0.9961089494163424,0.11948444979891255,0.5933302238805971,670,0.5287413156907983,0.4166666666666667,0.7614678899082569,0.08992159862014076
1.0,300,9,32,1.0,LG+G4,0.6225408680842553,0.44036697247706424,0.9591836734693877,0.10614984962228553,0.5589876033057851,605,0.6036716431067907,0.41216216216216217,0.9591836734693877,0.1101826603532666,0.4809095330739299,514,0.5858629106280238,0.4889867841409692,0.6693877551020408,0.04606104272888376
1.0,300,10,32,1.0,LG+G4,0.591623349780368,0.37857142857142856,0.9508771929824561,0.10432662565573403,0.5607358870967742,496,0.5593014891475484,0.36752136752136755,0.9508771929824561,0.11580046181831065,0.4079483695652174,368,0.564681888478293,0.41397849462365593,0.7934782608695652,0.0932756681853913
1.0,300,11,32,1.0,LG+G4,0.6319926161001848,0.3103448275862069,0.9644128113879004,0.11355191879807557,0.6861963647199048,839,0.6037689055019019,0.29411764705882354,0.9644128113879004,0.12408479627821181,0.5853838582677166,635,0.6101767746895147,0.3924731182795699,0.9344262295081968,0.15523188585734632
1.0,300,12,32,1.0,LG+G4,0.6138244541306342,0.43373493975903615,0.9642857142857143,0.0936026083790814,0.6538966049382716,810,0.5980638769034727,0.38095238095238093,0.9642857142857143,0.10295019478924333,0.5877297794117646,680,0.5748236156124559,0.3380281690140845,0.768,0.12393417355502427
1.0,300,13,32,1.0,LG+G4,0.5366110876495417,0.27586206896551724,0.9583333333333334,0.1253594779386041,0.7121263586956522,736,0.5078850586976379,0.2558139534883721,0.954954954954955,0.13303190702518997,0.5511122881355932,472,0.5369630903646813,0.3619047619047619,0.8225806451612904,0.14728809389287742
1.0,300,14,32,1.0,LG+G4,0.615671800104932,0.4166666666666667,0.9611111111111111,0.10586102307440512,0.5660140562248996,498,0.5915803987007949,0.3669064748201439,0.9611111111111111,0.11625373033778895,0.44725063938618925,391,0.5829143335435915,0.4034090909090909,0.9543147208121827,0.13860567904652216
1.0,300,15,32,1.0,LG+G4,0.5614199213399714,0.275,0.9885496183206107,0.117095584426306,0.7291283700980392,816,0.5227120456441552,0.22448979591836735,0.9885496183206107,0.12763539896205142,0.5973929872495447,549,0.5038858610508952,0.34057971014492755,0.6764705882352942,0.09196138831680334
1.0,300,16,32,1.0,LG+G4,0.5447702923623384,0.27956989247311825,0.975,0.15708037327795915,0.6911856963613552,797,0.5174627593020018,0.24242424242424243,0.975,0.15703308855742612,0.5604910714285715,560,0.4961118842612138,0.2803738317757009,0.7777777777777778,0.14436750849542618
1.0,300,17,32,1.0,LG+G4,0.5626139378169369,0.2826086956521739,0.933852140077821,0.1258490686706049,0.5969527818448024,683,0.5274357114121265,0.21,0.9227799227799228,0.1400607859382473,0.4806014150943396,530,0.513923188909807,0.3316582914572864,0.7472118959107806,0.11322714580236823
1.0,300,18,32,1.0,LG+G4,0.5580639473516724,0.3048780487804878,0.9630996309963099,0.11170790480032264,0.6398078446909667,631,0.5376042402193425,0.30337078651685395,0.9630996309963099,0.11983453359015535,0.47631048387096775,434,0.5655553452441027,0.3888888888888889,0.87248322147651,0.13459457076950443
1.0,300,19,32,1.0,LG+G4,0.6387826531970867,0.44021739130434784,0.9818840579710145,0.09105294007115931,0.6204901021711366,783,0.6225875976664097,0.39864864864864863,0.9818840579710145,0.09736793382610824,0.52606658692185,627,0.6277663466681535,0.48161764705882354,0.9818840579710145,0.12298393123277748
1.0,300,20,32,1.0,LG+G4,0.617910740537057,0.40718562874251496,0.972972972972973,0.11072347946032764,0.6993074098798397,749,0.593925668622924,0.3893805309734513,0.972972972972973,0.11678861443449849,0.5844672509225093,542,0.5945097553297437,0.424,0.7612903225806451,0.10556318385100566
1.0,300,21,32,1.0,LG+G4,0.569145101991919,0.33766233766233766,0.9497354497354498,0.1136976210335106,0.6582401761517616,738,0.545330718641135,0.2909090909090909,0.9445910290237467,0.12743465335503604,0.5872033551554828,611,0.47684368882936623,0.31862745098039214,0.5943775100401606,0.07756794662321248
1.0,300,22,32,1.0,LG+G4,0.6208776639805034,0.34782608695652173,1.0,0.11761304811804184,0.6560506379585327,627,0.596796838042178,0.3037974683544304,1.0,0.1364844905190874,0.509872159090909,440,0.588397412589561,0.3974358974358974,0.8731707317073171,0.1268396471310669
1.0,300,23,32,1.0,LG+G4,0.6453110556396179,0.39473684210526316,0.9455252918287937,0.0981280782490537,0.5642486462093863,554,0.6229336052855413,0.3710691823899371,0.9455252918287937,0.10626979677878433,0.46709437086092714,453,0.6021625492197212,0.42934782608695654,0.8214285714285714,0.11649725233950951
1.0,300,24,32,1.0,LG+G4,0.6067641731629504,0.3888888888888889,0.9710144927536232,0.11407879648706537,0.6612696256038648,828,0.5703541748335119,0.3333333333333333,0.9710144927536232,0.12700882618838458,0.5446935876623377,616,0.6150600558232868,0.42783505154639173,0.9243027888446215,0.158535707206331
1.0,300,25,32,1.0,LG+G4,0.4997693078115251,0.20833333333333334,0.9862068965517241,0.14080420951453018,0.71271054964539,564,0.4765387902964868,0.18181818181818182,0.9862068965517241,0.1429551017532906,0.6391286191536748,449,0.5500516499339472,0.3150684931506849,0.8413793103448276,0.17259137901055283
1.0,300,26,32,1.0,LG+G4,0.6512467021361547,0.3541666666666667,0.9770491803278688,0.10749584206079076,0.670821870701513,727,0.631459638042548,0.3333333333333333,0.9770491803278688,0.11395476274867189,0.5584640221402213,542,0.6405845194260735,0.379746835443038,0.9054054054054054,0.13476565479930286
1.0,300,27,32,1.0,LG+G4,0.6365329991440186,0.3333333333333333,0.9621848739495799,0.1147592148829091,0.592738309352518,556,0.6265384678347748,0.35555555555555557,0.9621848739495799,0.113794333471365,0.48885440180586903,443,0.6213785015581638,0.4444444444444444,0.8963963963963963,0.11633802728223497
1.0,300,28,32,1.0,LG+G4,0.5534678628474144,0.3153846153846154,0.9203980099502488,0.11570676881475485,0.6773730350665055,827,0.519231885844633,0.2751677852348993,0.9203980099502488,0.12622606827812685,0.6035475482912332,673,0.5294639697239131,0.30303030303030304,0.7911764705882353,0.147869748840511
1.0,300,29,32,1.0,LG+G4,0.5939931842354531,0.3230769230769231,0.9391634980988594,0.10768871700864222,0.6745784457478006,682,0.5541623657127763,0.3,0.9391634980988594,0.12098403118911559,0.5993907942238268,554,0.534065888427028,0.3423913043478261,0.9351145038167938,0.16389604396026786
1.0,300,30,32,1.0,LG+G4,0.5621079348246912,0.336734693877551,0.9441340782122905,0.10247010364244097,0.7140489718614719,924,0.5062077127622774,0.18823529411764706,0.9441340782122905,0.1375758847922218,0.5079725325884543,537,0.49739009933623823,0.2781456953642384,0.8722044728434505,0.13369864732712186
1.0,300,31,32,1.0,LG+G4,0.6574740634976817,0.4583333333333333,0.9896907216494846,0.09489156527021331,0.6318073248407643,785,0.6474974568789192,0.4161073825503356,0.9896907216494846,0.0983439372441045,0.5532747295208655,647,0.5753525598327812,0.4143646408839779,0.6844106463878327,0.08591534394839745
1.0,300,32,32,1.0,LG+G4,0.5916040385241808,0.3696969696969697,0.9254901960784314,0.11285411015882667,0.5806466817496229,663,0.5582561689734576,0.25,0.9254901960784314,0.1282491671115125,0.5087787102473498,566,0.59823473004823,0.3925233644859813,0.9034090909090909,0.13231256214156337
1.0,300,33,32,1.0,LG+G4,0.6011193629947271,0.36082474226804123,0.917981072555205,0.10079522255869444,0.6960454805491991,874,0.5764801164148906,0.33727810650887574,0.917981072555205,0.1106955985531053,0.565921160130719,612,0.5998308804883332,0.4140127388535032,0.8096885813148789,0.10586353910817116
1.0,300,34,32,1.0,LG+G4,0.5264408996765756,0.1875,0.9444444444444444,0.1306333795063881,0.7415697674418604,645,0.5127659931471876,0.21428571428571427,0.9444444444444444,0.12710432573382535,0.663936491935484,496,0.48285256773270907,0.2857142857142857,0.7209302325581395,0.10020711354053513
1.0,300,35,32,1.0,LG+G4,0.5971430092237261,0.3548387096774194,0.9693877551020408,0.12771099374911624,0.6724551856594111,781,0.5758454689845157,0.3018867924528302,0.9693877551020408,0.13543694972583822,0.5099377394636015,522,0.5884056774452857,0.32642487046632124,0.7883211678832117,0.1409836494542044
1.0,300,36,32,1.0,LG+G4,0.6277874466314224,0.4491525423728814,0.9801587301587301,0.08732634209384633,0.6609216255442671,689,0.6014731635275643,0.35384615384615387,0.9801587301587301,0.09523624597757893,0.5591981132075472,530,0.5389829847405704,0.363013698630137,0.7045454545454546,0.0886797452566724
1.0,300,37,32,1.0,LG+G4,0.5718458059306432,0.3492063492063492,0.9771689497716894,0.11172617546636655,0.6734978864734299,828,0.5428544311159191,0.3137254901960784,0.9771689497716894,0.1204453645856733,0.5417902542372881,590,0.5506402862391615,0.3933649289099526,0.9766536964980544,0.1470768932472128
1.0,300,38,32,1.0,LG+G4,0.6186849324692408,0.38427947598253276,0.9693486590038314,0.104162908554234,0.6021651472650771,713,0.6065836804867029,0.3670886075949367,0.9693486590038314,0.10585507886263915,0.5014828646748681,569,0.5309520917436972,0.444015444015444,0.7,0.07482615005467545
1.0,300,39,32,1.0,LG+G4,0.6014384796781653,0.38461538461538464,0.968503937007874,0.1142867221102466,0.6831180811808117,813,0.575673008169108,0.33986928104575165,0.968503937007874,0.12490204023564427,0.6149103139013453,669,0.6135846403850171,0.36363636363636365,0.922077922077922,0.15964295193804226
1.0,300,40,32,1.0,LG+G4,0.6070612506120255,0.4111111111111111,0.976878612716763,0.10265400476332179,0.7234823759791122,766,0.5737722336638467,0.3026315789473684,0.976878612716763,0.123293904201108,0.5108256351039261,433,0.570789530549107,0.4166666666666667,0.8564356435643564,0.12512175647279247
1.0,300,41,32,1.0,LG+G4,0.5609874529362222,0.2966101694915254,0.9885714285714285,0.12387849022802323,0.5790236549165121,539,0.5257887561814061,0.2903225806451613,0.9885714285714285,0.13719402564970443,0.47596709006928406,433,0.5289855940554449,0.35714285714285715,0.7965116279069767,0.12393158214392994
1.0,300,42,32,1.0,LG+G4,0.5554354905029528,0.3282442748091603,0.9921259842519685,0.1238913641235703,0.6450166420118343,676,0.5305339839870058,0.2634730538922156,0.9921259842519685,0.13115521029622138,0.5472287735849057,530,0.5332561793548285,0.3202614379084967,0.8033707865168539,0.1306721974740972
1.0,300,43,32,1.0,LG+G4,0.5250832175916442,0.2923076923076923,0.9526813880126183,0.13915307123898804,0.5803786057692308,624,0.49255775173990807,0.26582278481012656,0.9526813880126183,0.15160988941766806,0.4428856382978723,470,0.5236007099921735,0.35714285714285715,0.7714285714285715,0.13766840254468724
1.0,300,44,32,1.0,LG+G4,0.5772711083984635,0.375,0.9608540925266904,0.09925801916709016,0.6640151515151516,825,0.555151543742237,0.35260115606936415,0.9608540925266904,0.1044766797709017,0.5128514938488576,569,0.5520753215272997,0.45267489711934156,0.6926070038910506,0.0800129780013789
1.0,300,45,32,1.0,LG+G4,0.6001836252055431,0.437125748502994,0.9333333333333333,0.09778162398839671,0.6625075392038601,829,0.5335590363146536,0.324468085106383,0.9333333333333333,0.13193641584815421,0.46708333333333335,525,0.5882966315178414,0.41810344827586204,0.7876712328767124,0.13046711580622555
1.0,300,46,32,1.0,LG+G4,0.5524915078727425,0.29347826086956524,0.9966996699669967,0.13890965119485654,0.6964651639344263,854,0.5079882579657119,0.20689655172413793,0.9966996699669967,0.16004710833052982,0.533779226618705,556,0.4928688790995632,0.2975206611570248,0.7848605577689243,0.13667587301748418
1.0,300,47,32,1.0,LG+G4,0.5337636705782435,0.296875,0.9496644295302014,0.11196353622108557,0.7234266600594648,1009,0.47597687924109155,0.19,0.9496644295302014,0.1350509012661985,0.5498991935483871,620,0.45474915219284695,0.26859504132231404,0.6273062730627307,0.08926673810568866
1.0,300,48,32,1.0,LG+G4,0.5920640670646332,0.3619047619047619,0.9824561403508771,0.10479723998482121,0.7034582345971564,844,0.5713312162656077,0.292817679558011,0.9824561403508771,0.11780348441734144,0.6286628338278932,674,0.5047451942100887,0.3360995850622407,0.6788990825688074,0.111707855881457
1.0,300,49,32,1.0,LG+G4,0.5576134237703511,0.25,0.9073359073359073,0.11024544392917084,0.7028237951807229,830,0.5198932083171245,0.16666666666666666,0.9003831417624522,0.1301965399077794,0.5210558252427184,515,0.5612777709544985,0.32972972972972975,0.8571428571428571,0.14349958906939878
1.0,300,50,32,1.0,LG+G4,0.6359591635596055,0.3541666666666667,0.9727626459143969,0.09853532586570139,0.6523085585585585,777,0.6096819369548302,0.27972027972027974,0.9727626459143969,0.11602755265878714,0.47946772639691715,519,0.6171625944834445,0.43870967741935485,0.9123867069486404,0.1383486350393643
1.0,300,51,32,1.0,LG+G4,0.6115020582678944,0.41818181818181815,0.96,0.09977558081368701,0.6969331781914894,752,0.5798596583369016,0.3387096774193548,0.96,0.10953829168926607,0.598756602112676,568,0.6308555853246391,0.3972602739726027,0.96,0.15908865512806403
1.0,300,52,32,1.0,LG+G4,0.5747963263445875,0.3880597014925373,0.9817351598173516,0.11170030990539526,0.6786858974358974,858,0.5459308848411651,0.34177215189873417,0.9817351598173516,0.11904412713590404,0.5848079819277108,664,0.5531509285324472,0.35714285714285715,0.9245901639344263,0.1665692694715219
1.0,300,53,32,1.0,LG+G4,0.5338729253680217,0.3118279569892473,0.935251798561151,0.11849084737357354,0.7009052924791087,718,0.49866402461849835,0.2268041237113402,0.935251798561151,0.12710817143548603,0.5797455968688845,511,0.46660761985140425,0.2840909090909091,0.6490066225165563,0.08397168807388887
1.0,300,54,32,1.0,LG+G4,0.6451864829161316,0.43612334801762115,0.9799196787148594,0.09308978215267198,0.5528771384136858,643,0.6312174879206451,0.4312796208530806,0.9598393574297188,0.0968594152676993,0.4715073529411765,544,0.6340086711362578,0.467005076142132,0.9396825396825397,0.12199750582931657
1.0,300,55,32,1.0,LG+G4,0.604670343360362,0.43478260869565216,0.9588477366255144,0.0983195001250425,0.5751284246575342,584,0.5685662347718913,0.28205128205128205,0.9588477366255144,0.11820296485390486,0.4473830734966592,449,0.5414218410094321,0.3146067415730337,0.9523809523809523,0.1419978102469344
1.0,300,56,32,1.0,LG+G4,0.6767673374650837,0.4823529411764706,0.9828178694158075,0.08949741533708373,0.6707402234636871,895,0.6526351475862773,0.43915343915343913,0.979381443298969,0.0937068551335874,0.5121067880794702,604,0.6134468020094723,0.455,0.7345454545454545,0.07843698782722107
1.0,300,57,32,1.0,LG+G4,0.6204481239779069,0.37593984962406013,0.9593220338983051,0.11034131438801734,0.6168328748280605,727,0.6047389121147106,0.35507246376811596,0.9593220338983051,0.1151358365766993,0.5188903281519861,579,0.6100021631062055,0.44607843137254904,0.8507462686567164,0.11616177534089606
1.0,300,58,32,1.0,LG+G4,0.5573843136864625,0.35454545454545455,0.9892086330935251,0.11668931230661793,0.6291107382550336,745,0.5287140496431892,0.28125,0.9892086330935251,0.13060784285043328,0.5284769624573379,586,0.5888112288675654,0.397196261682243,0.8339100346020761,0.14536714799844536
1.0,300,59,32,1.0,LG+G4,0.5916386904758895,0.31645569620253167,0.9852941176470589,0.11358551275531789,0.6956173355629878,897,0.5696063623933488,0.2222222222222222,0.9852941176470589,0.12548949830380063,0.5356611394557824,588,0.5854039614489924,0.3941908713692946,0.9049295774647887,0.16299375225505314
1.0,300,60,32,1.0,LG+G4,0.5820034930524042,0.3776824034334764,0.9825581395348837,0.10220329466078985,0.6650156099903939,1041,0.5518342183951263,0.3148148148148148,0.9825581395348837,0.11468009639141295,0.5828723086124401,836,0.4918556407314386,0.34256055363321797,0.696319018404908,0.10404288393679226
1.0,300,61,32,1.0,LG+G4,0.61777859710196,0.34502923976608185,0.9705882352941176,0.09267440299507324,0.6933847402597403,924,0.5970357578127293,0.32105263157894737,0.9705882352941176,0.09956127770739431,0.5467,625,0.546433848939508,0.36123348017621143,0.6711711711711712,0.09038677044160094
1.0,300,62,32,1.0,LG+G4,0.5805556286920504,0.3684210526315789,0.9829059829059829,0.09745479141267634,0.6444323575949367,632,0.5600053847135414,0.34615384615384615,0.9829059829059829,0.10518759971396187,0.5768008474576272,531,0.5144361049012961,0.29213483146067415,0.810077519379845,0.11848713595050205
1.0,300,63,32,1.0,LG+G4,0.6452656052346213,0.3790322580645161,0.9701492537313433,0.09527781317624572,0.60144297635605,719,0.6226735667336031,0.35036496350364965,0.9701492537313433,0.1018238241338695,0.4722605893186004,543,0.5918034531069821,0.3880597014925373,0.6903765690376569,0.07942369074270968
1.0,300,64,32,1.0,LG+G4,0.5886029390656331,0.35428571428571426,0.9704797047970479,0.10707193910717888,0.6920503211991434,934,0.5698164223955758,0.35911602209944754,0.9704797047970479,0.10709104857627928,0.6010748959778085,721,0.5717467388361342,0.4248927038626609,0.7942238267148014,0.09857164726100467
1.0,300,65,32,1.0,LG+G4,0.5712457565519451,0.33663366336633666,0.9285714285714286,0.11662741306308173,0.61260986328125,512,0.5536160945297547,0.3161764705882353,0.9230769230769231,0.11884293065693141,0.5461241418764302,437,0.5876519189799144,0.3879310344827586,0.8333333333333334,0.11345599491693123
1.0,300,66,32,1.0,LG+G4,0.6597160455488543,0.4263157894736842,0.9722222222222222,0.10619573001716402,0.5670434397163121,564,0.6378520404441704,0.3798076923076923,0.9722222222222222,0.11288574069919019,0.47599248927038623,466,0.5992570314742909,0.4,0.7228260869565217,0.07586477836512165
1.0,300,67,32,1.0,LG+G4,0.685720845253461,0.4690265486725664,0.9640522875816994,0.08124776454392707,0.6427509907529723,757,0.6578453561875058,0.3918918918918919,0.9575163398692811,0.09704985931058513,0.5337284482758621,580,0.6379342832205912,0.4745762711864407,0.9640522875816994,0.13454382764109704
1.0,300,68,32,1.0,LG+G4,0.5592964092984005,0.25806451612903225,0.981651376146789,0.11264356082777184,0.6581192484662577,652,0.5404042980773661,0.23333333333333334,0.981651376146789,0.121124055264245,0.5729765325670497,522,0.5187531012295854,0.3469387755102041,0.7283236994219653,0.11996617165473908
1.0,300,69,32,1.0,LG+G4,0.5568073281875815,0.32653061224489793,0.9457831325301205,0.10729726078957737,0.7215723167539266,764,0.533202417935805,0.2871287128712871,0.9457831325301205,0.11421335786737866,0.6430893456375838,596,0.4974539651115436,0.3770491803278688,0.6390243902439025,0.08032770018676336
1.0,300,70,32,1.0,LG+G4,0.5829226292719148,0.3333333333333333,0.958904109589041,0.12649419906816045,0.6738181431005111,587,0.5620845553912067,0.25773195876288657,0.958904109589041,0.13551430250077687,0.5484227594339623,424,0.5625188733784412,0.4329896907216495,0.8051948051948052,0.11455438742599804
1.0,300,71,32,1.0,LG+G4,0.6458354258661576,0.4860557768924303,0.967391304347826,0.08355447180358255,0.5686745852187028,663,0.6345215396024235,0.4860557768924303,0.967391304347826,0.0847949577349288,0.467469739292365,537,0.6457671854824001,0.549618320610687,0.7824427480916031,0.07309298439277302
1.0,300,72,32,1.0,LG+G4,0.588634703480606,0.3645320197044335,0.9833333333333333,0.1469364640249329,0.5810257410296412,641,0.5688113678647535,0.3242009132420091,0.9833333333333333,0.15848611530043585,0.5187051971326165,558,0.6062297924516196,0.3782608695652174,0.9591836734693877,0.19050265811809025
1.0,300,73,32,1.0,LG+G4,0.5429757244766384,0.2631578947368421,0.9469964664310954,0.12243950288472133,0.7150014845605701,842,0.5049537055580952,0.21904761904761905,0.9469964664310954,0.13020456534560776,0.6148174157303371,623,0.5606030146222165,0.36082474226804123,0.8811188811188811,0.1614142404937437
1.0,300,74,32,1.0,LG+G4,0.5434979325816005,0.3170731707317073,0.9863013698630136,0.1195657934731768,0.6732996323529411,680,0.5139068400761843,0.2595419847328244,0.9863013698630136,0.13467449621085714,0.5583374751491054,503,0.5209798986367402,0.3467741935483871,0.7536231884057971,0.11433508087718666
1.0,300,75,32,1.0,LG+G4,0.5436730734663648,0.28205128205128205,0.9587155963302753,0.1147271759218985,0.6807432432432432,925,0.5181563253632789,0.2558139534883721,0.9587155963302753,0.11867126194632112,0.5732478323699421,692,0.49299419801282635,0.3425196850393701,0.7323943661971831,0.09874640858940552
1.0,300,76,32,1.0,LG+G4,0.5018865602154388,0.0,0.9562841530054644,0.17867453410237852,0.7601304945054945,546,0.48977026597600537,0.05,0.9562841530054644,0.14829764493206907,0.6782094594594594,407,0.5445337002949,0.3706896551724138,0.85,0.10669807930221031
1.0,300,77,32,1.0,LG+G4,0.5437905437579613,0.36792452830188677,0.9966666666666667,0.11373810448146049,0.623202875399361,626,0.5281304941873411,0.3057324840764331,0.9966666666666667,0.1184933039650955,0.5338438735177866,506,0.5254681802760157,0.34615384615384615,0.736,0.10572810802894242
1.0,300,78,32,1.0,LG+G4,0.5778227342230788,0.32857142857142857,0.9761904761904762,0.11545578933435266,0.6589285714285714,525,0.5576692378371664,0.30864197530864196,0.9761904761904762,0.1217717686487684,0.5199396782841823,373,0.5307203450791407,0.34210526315789475,0.6911764705882353,0.10411877210144974
1.0,300,79,32,1.0,LG+G4,0.5914511211274803,0.3404255319148936,0.967032967032967,0.11232253398517408,0.5740203193033382,689,0.5671995168490326,0.297029702970297,0.967032967032967,0.1215566091411842,0.463436928702011,547,0.5514777628026638,0.36496350364963503,0.9037800687285223,0.1294664968311998
1.0,300,80,32,1.0,LG+G4,0.6455087489707524,0.4205607476635514,0.9846938775510204,0.0993226789696453,0.6121078897338403,526,0.6221291182030496,0.35036496350364965,0.9846938775510204,0.1102362718966893,0.5153652019002375,421,0.6380129816067669,0.4268292682926829,0.8291457286432161,0.10837718913767923
1.0,300,81,32,1.0,LG+G4,0.6226945622984758,0.3333333333333333,1.0,0.11799931298317674,0.6628333333333333,375,0.5917639613656652,0.2916666666666667,1.0,0.13351582696191694,0.6203078078078078,333,0.5584032196025487,0.38,0.8541666666666666,0.13413260392480866
1.0,300,82,32,1.0,LG+G4,0.6143679760311973,0.35185185185185186,0.9685534591194969,0.09982233081187555,0.8061412315930389,747,0.5830280079802487,0.3050847457627119,0.9685534591194969,0.11723215036183364,0.6708806818181818,440,0.5744474952061907,0.38405797101449274,0.9440559440559441,0.13394367860642978
1.0,300,83,32,1.0,LG+G4,0.5702983278459668,0.3643410852713178,0.9793510324483776,0.11767700544215269,0.6170289855072464,690,0.5481896078519541,0.3333333333333333,0.976401179941003,0.12659380262708966,0.5186703096539161,549,0.5644974577109333,0.39893617021276595,0.8241379310344827,0.12214080319214662
1.0,300,84,32,1.0,LG+G4,0.5489428846382569,0.3333333333333333,0.9802371541501976,0.11955856093138795,0.5357626353790614,554,0.5283947012334161,0.3125,0.9802371541501976,0.12393281938219623,0.4408967391304348,460,0.5174375120901606,0.3438914027149321,0.7800829875518672,0.11515830383953757
1.0,300,85,32,1.0,LG+G4,0.6038449903949817,0.4186046511627907,0.939297124600639,0.08886971670215013,0.6607795371498173,821,0.5699287547750773,0.3111111111111111,0.9297124600638977,0.10460933866935843,0.5396694214876033,605,0.6245567234545685,0.4448669201520912,0.902834008097166,0.12356421288006317
1.0,300,86,32,1.0,LG+G4,0.6298436086384454,0.3958333333333333,0.9839357429718876,0.11339013860742636,0.5237756264236902,439,0.6027466882060996,0.3333333333333333,0.9839357429718876,0.12717046276547278,0.4527159685863874,382,0.5989500933761013,0.3392857142857143,0.8298969072164949,0.12497876604930848
1.0,300,87,32,1.0,LG+G4,0.6067432054299922,0.3724137931034483,0.9906832298136646,0.12632651114813823,0.5460690515806987,601,0.5685254503257436,0.2866666666666667,0.9906832298136646,0.14411403351452534,0.49102145522388063,536,0.5386419298875819,0.34210526315789475,0.7698744769874477,0.12538135488423177
1.0,300,88,32,1.0,LG+G4,0.5316264297936758,0.3017241379310345,0.9314079422382672,0.11566214881911215,0.7071022727272727,880,0.49403682551216493,0.22842639593908629,0.9314079422382672,0.1283875411093324,0.555603448275862,580,0.48904455779933453,0.319047619047619,0.7686274509803922,0.1401019850638134
1.0,300,89,32,1.0,LG+G4,0.6303844659989032,0.35384615384615387,0.9738805970149254,0.1001012142970329,0.5618436995153473,619,0.6091174997340427,0.27225130890052357,0.9738805970149254,0.1096834486727996,0.4026018722466961,454,0.5829348530429692,0.38524590163934425,0.7,0.0927381292747206
1.0,300,90,32,1.0,LG+G4,0.5607726730959589,0.31,0.9575971731448764,0.11778423966742155,0.6945049813200498,803,0.5305069173722363,0.297029702970297,0.9507042253521126,0.12274756144267952,0.5828018707482994,588,0.574926138035108,0.3860759493670886,0.9507042253521126,0.14233857413185555
1.0,300,91,32,1.0,LG+G4,0.5784489111951837,0.4214876033057851,0.9913793103448276,0.09969425396048683,0.6824788583509513,946,0.5484295912675641,0.36619718309859156,0.9913793103448276,0.10979079499566999,0.5868294360385145,727,0.5389679977073593,0.42328042328042326,0.6875,0.08334487363901985
1.0,300,92,32,1.0,LG+G4,0.5405714305497245,0.3368421052631579,0.9611111111111111,0.11597845904875682,0.6718378859857483,842,0.5145254289743765,0.29411764705882354,0.9611111111111111,0.12534115108973043,0.5995471014492755,690,0.5573281089301855,0.31976744186046513,0.9383259911894273,0.18004681112713367
