experiment_id,experiment_name,model,dist_model,num_taxa,distance,length,alpha,ics_prop,replicate,pipeline,rf_distance,nrf_distance,best_model_bic,gamma_alpha
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,7,MSA+ML,34,0.586207,Q.PFAM,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,80,MSA+ML,22,0.37931,Q.YEAST+G4,1.132
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,81,MSA+ML,22,0.37931,Q.PFAM,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,82,MSA+ML,22,0.37931,LG+G4,0.9362
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,83,MSA+ML,34,0.586207,LG+G4,1.0083
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,84,MSA+ML,20,0.344828,LG+G4,1.384
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,85,MSA+ML,36,0.62069,Q.PFAM,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,86,MSA+ML,36,0.62069,LG+G4,0.5182
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,87,MSA+ML,26,0.448276,Q.PFAM+G4,0.9763
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,88,MSA+ML,16,0.275862,WAG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,89,MSA+ML,24,0.413793,Q.PFAM+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,8,MSA+ML,26,0.448276,LG+G4,0.8311
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,90,MSA+ML,26,0.448276,LG,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,91,MSA+ML,16,0.275862,Q.PFAM+G4,0.9449
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,92,MSA+ML,14,0.241379,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,93,MSA+ML,38,0.655172,Q.INSECT+G4,0.5323
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,94,MSA+ML,14,0.241379,LG+G4,0.8094
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,95,MSA+ML,18,0.310345,LG+G4,0.8764
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,96,MSA+ML,18,0.310345,LG,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,97,MSA+ML,20,0.344828,LG+G4,0.9143
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,98,MSA+ML,20,0.344828,LG,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,99,MSA+ML,28,0.482759,Q.PFAM+G4,0.7596
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,100,1.0,0.0,9,MSA+ML,26,0.448276,Q.INSECT+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,100,MSA+ML,4,0.068966,LG+G4,0.995
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,10,MSA+ML,0,0.0,LG+G4,1.0142
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,11,MSA+ML,2,0.034483,LG+G4,1.2366
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,12,MSA+ML,2,0.034483,LG+G4,1.1607
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,13,MSA+ML,2,0.034483,LG+G4,1.038
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,14,MSA+ML,4,0.068966,LG+G4,1.2493
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,15,MSA+ML,0,0.0,LG+G4,1.1311
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,16,MSA+ML,2,0.034483,LG+G4,1.3485
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,17,MSA+ML,0,0.0,LG+G4,0.9741
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,18,MSA+ML,2,0.034483,LG+G4,1.1184
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,19,MSA+ML,0,0.0,LG+G4,0.9854
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,1,MSA+ML,0,0.0,LG+G4,0.8085
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,20,MSA+ML,0,0.0,LG+G4,0.9977
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,21,MSA+ML,2,0.034483,LG+G4,0.9844
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,22,MSA+ML,0,0.0,LG+G4,0.9884
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,23,MSA+ML,2,0.034483,LG+G4,1.0523
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,24,MSA+ML,6,0.103448,LG+G4,1.1384
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,25,MSA+ML,0,0.0,LG+G4,1.1197
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,26,MSA+ML,10,0.172414,LG+G4,0.8968
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,27,MSA+ML,2,0.034483,LG+G4,1.0689
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,28,MSA+ML,0,0.0,LG+G4,1.1163
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,29,MSA+ML,2,0.034483,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,2,MSA+ML,2,0.034483,LG+G4,0.8098
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,30,MSA+ML,4,0.068966,LG+G4,1.0345
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,31,MSA+ML,2,0.034483,LG+G4,0.9789
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,32,MSA+ML,6,0.103448,LG+G4,1.3115
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,33,MSA+ML,2,0.034483,LG+G4,0.9464
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,34,MSA+ML,2,0.034483,LG+G4,1.0348
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,35,MSA+ML,2,0.034483,LG+G4,0.9099
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,36,MSA+ML,2,0.034483,LG+G4,1.1263
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,37,MSA+ML,2,0.034483,LG+G4,0.9101
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,38,MSA+ML,4,0.068966,LG+G4,0.9611
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,39,MSA+ML,4,0.068966,LG+G4,0.834
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,3,MSA+ML,0,0.0,LG+G4,1.1324
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,40,MSA+ML,0,0.0,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,41,MSA+ML,2,0.034483,LG+G4,1.0066
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,42,MSA+ML,4,0.068966,LG+G4,0.9588
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,43,MSA+ML,0,0.0,LG+G4,1.0089
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,44,MSA+ML,0,0.0,LG+G4,1.0612
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,45,MSA+ML,4,0.068966,LG+G4,0.7876
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,46,MSA+ML,10,0.172414,LG+G4,1.2812
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,47,MSA+ML,0,0.0,LG+G4,1.365
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,48,MSA+ML,4,0.068966,LG+G4,0.9836
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,49,MSA+ML,0,0.0,LG+G4,0.8694
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,4,MSA+ML,2,0.034483,LG+G4,1.1302
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,50,MSA+ML,2,0.034483,LG+G4,1.0066
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,51,MSA+ML,4,0.068966,LG+G4,0.8271
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,52,MSA+ML,0,0.0,LG+G4,0.9778
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,53,MSA+ML,6,0.103448,LG+G4,0.8436
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,54,MSA+ML,2,0.034483,LG+G4,1.0712
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,55,MSA+ML,6,0.103448,LG+G4,0.9228
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,56,MSA+ML,2,0.034483,LG+G4,1.1493
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,57,MSA+ML,2,0.034483,LG+G4,1.0889
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,58,MSA+ML,0,0.0,LG+G4,1.0264
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,59,MSA+ML,4,0.068966,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,5,MSA+ML,4,0.068966,LG+G4,0.9933
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,60,MSA+ML,4,0.068966,LG+G4,1.2687
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,61,MSA+ML,4,0.068966,LG+G4,0.9692
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,62,MSA+ML,2,0.034483,LG+G4,1.0423
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,63,MSA+ML,2,0.034483,LG+G4,0.949
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,64,MSA+ML,4,0.068966,LG+G4,1.1011
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,65,MSA+ML,0,0.0,LG+G4,1.1468
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,66,MSA+ML,4,0.068966,LG+G4,1.3718
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,67,MSA+ML,2,0.034483,LG+G4,0.8696
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,68,MSA+ML,4,0.068966,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,69,MSA+ML,0,0.0,LG+G4,1.2179
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,6,MSA+ML,0,0.0,LG+G4,1.1192
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,70,MSA+ML,4,0.068966,LG+G4,0.8971
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,71,MSA+ML,6,0.103448,LG+G4,0.8876
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,72,MSA+ML,2,0.034483,LG+G4,1.0409
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,73,MSA+ML,0,0.0,LG+G4,1.017
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,74,MSA+ML,0,0.0,LG+G4,0.8886
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,75,MSA+ML,4,0.068966,LG+G4,1.1977
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,76,MSA+ML,6,0.103448,LG+G4,1.0467
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,77,MSA+ML,0,0.0,LG+G4,1.0562
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,78,MSA+ML,2,0.034483,LG+G4,0.7653
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,79,MSA+ML,4,0.068966,LG+G4,0.7948
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,7,MSA+ML,8,0.137931,LG+G4,1.161
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,80,MSA+ML,0,0.0,LG+G4,1.1542
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,81,MSA+ML,0,0.0,LG+G4,1.1979
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,82,MSA+ML,4,0.068966,LG+G4,1.1448
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,83,MSA+ML,2,0.034483,LG+G4,1.098
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,84,MSA+ML,4,0.068966,LG+G4,1.1481
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,85,MSA+ML,2,0.034483,LG+G4,0.9081
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,86,MSA+ML,6,0.103448,LG+G4,1.276
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,87,MSA+ML,6,0.103448,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,88,MSA+ML,4,0.068966,LG+G4,0.9685
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,89,MSA+ML,0,0.0,LG+G4,1.1833
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,8,MSA+ML,4,0.068966,LG+G4,1.143
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,90,MSA+ML,2,0.034483,LG+G4,0.8585
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,91,MSA+ML,2,0.034483,LG+G4,1.4439
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,92,MSA+ML,2,0.034483,LG+G4,1.0008
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,93,MSA+ML,2,0.034483,LG+G4,1.0409
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,94,MSA+ML,0,0.0,LG+G4,0.9448
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,95,MSA+ML,0,0.0,LG+G4,1.0359
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,96,MSA+ML,2,0.034483,LG+G4,1.0981
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,97,MSA+ML,4,0.068966,LG+G4,0.9503
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,98,MSA+ML,0,0.0,LG+G4,1.218
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,99,MSA+ML,4,0.068966,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,1500,1.0,0.0,9,MSA+ML,4,0.068966,LG+G4,1.356
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,100,MSA+ML,14,0.241379,Q.PFAM+G4,1.4277
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,10,MSA+ML,8,0.137931,LG+G4,0.9934
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,11,MSA+ML,22,0.37931,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,12,MSA+ML,10,0.172414,LG+G4,0.7118
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,13,MSA+ML,12,0.206897,LG+G4,1.1608
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,14,MSA+ML,6,0.103448,LG+G4,1.1916
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,15,MSA+ML,10,0.172414,LG+G4,1.335
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,16,MSA+ML,4,0.068966,LG+G4,1.0721
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,17,MSA+ML,12,0.206897,LG+G4,0.8603
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,18,MSA+ML,6,0.103448,LG+G4,1.4376
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,19,MSA+ML,6,0.103448,LG+G4,1.6332
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,1,MSA+ML,4,0.068966,LG+G4,0.9325
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,20,MSA+ML,18,0.310345,LG+G4,0.9474
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,21,MSA+ML,16,0.275862,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,22,MSA+ML,18,0.310345,LG,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,23,MSA+ML,12,0.206897,LG+G4,1.0712
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,24,MSA+ML,10,0.172414,LG+G4,1.5026
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,25,MSA+ML,4,0.068966,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,26,MSA+ML,16,0.275862,LG+G4,0.7529
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,27,MSA+ML,24,0.413793,Q.PFAM,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,28,MSA+ML,12,0.206897,LG+G4,0.7263
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,29,MSA+ML,12,0.206897,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,2,MSA+ML,18,0.310345,Q.PFAM+G4,0.6336
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,30,MSA+ML,10,0.172414,LG+G4,0.9526
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,31,MSA+ML,12,0.206897,Q.PFAM+G4,1.5468
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,32,MSA+ML,16,0.275862,LG+G4,1.1875
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,33,MSA+ML,16,0.275862,LG,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,34,MSA+ML,16,0.275862,LG+G4,1.4385
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,35,MSA+ML,18,0.310345,LG+G4,0.9162
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,36,MSA+ML,10,0.172414,LG+G4,1.3646
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,37,MSA+ML,10,0.172414,LG+G4,2.8223
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,38,MSA+ML,16,0.275862,Q.PFAM+G4,0.8313
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,39,MSA+ML,10,0.172414,LG+G4,0.8469
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,3,MSA+ML,10,0.172414,Q.PFAM+G4,1.7087
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,40,MSA+ML,4,0.068966,LG+G4,1.174
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,41,MSA+ML,16,0.275862,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,42,MSA+ML,10,0.172414,LG+G4,0.8559
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,43,MSA+ML,8,0.137931,LG+G4,1.2004
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,44,MSA+ML,14,0.241379,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,45,MSA+ML,8,0.137931,Q.PFAM+G4,1.5977
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,46,MSA+ML,14,0.241379,LG+G4,0.6925
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,47,MSA+ML,8,0.137931,LG+G4,0.9694
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,48,MSA+ML,10,0.172414,LG+G4,0.7681
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,49,MSA+ML,10,0.172414,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,4,MSA+ML,6,0.103448,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,50,MSA+ML,14,0.241379,Q.PFAM+G4,1.4998
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,51,MSA+ML,20,0.344828,LG+I,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,52,MSA+ML,4,0.068966,LG+G4,1.3785
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,53,MSA+ML,8,0.137931,Q.PFAM+G4,1.1752
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,54,MSA+ML,4,0.068966,LG,
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,55,MSA+ML,10,0.172414,LG+G4,1.1078
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,56,MSA+ML,16,0.275862,LG+G4,0.776
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,57,MSA+ML,18,0.310345,LG+G4,0.7072
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,58,MSA+ML,12,0.206897,LG+G4,1.0766
Exp1_Default,Exp1: D x L Base (LG+G4),LG+G4,poisson,32,0.1,300,1.0,0.0,59,MSA+ML,6,0.103448,Q.PFAM+G4,1.2176
